time	oxygen	pressure	temperature	salinity
30-07-2019 04:16:41	42.46	2.193.92	3.47	34.96
30-07-2019 04:16:41	42.42	2.192.92	3.47	34.97
30-07-2019 04:16:42	42.45	2.191.94	3.47	34.96
30-07-2019 04:16:43	42.43	2.190.96	3.47	34.96
30-07-2019 04:16:44	42.42	2.189.84	3.47	34.96
30-07-2019 04:16:45	42.48	2.188.81	3.47	34.96
30-07-2019 04:16:46	42.43	2.187.81	3.47	34.97
30-07-2019 04:16:46	42.44	2.187.00	3.47	34.96
30-07-2019 04:16:49	42.42	2.185.94	3.47	34.97
30-07-2019 04:16:50	42.46	2.184.86	3.48	34.97
30-07-2019 04:16:51	42.39	2.183.87	3.48	34.97
30-07-2019 04:16:51	42.51	2.182.93	3.48	34.97
30-07-2019 04:16:52	42.48	2.181.94	3.48	34.97
30-07-2019 04:16:53	42.42	2.180.87	3.48	34.97
30-07-2019 04:16:54	42.42	2.179.91	3.49	34.97
30-07-2019 04:16:55	42.39	2.178.87	3.49	34.97
30-07-2019 04:16:56	42.39	2.177.97	3.50	34.97
30-07-2019 04:16:57	42.39	2.176.92	3.50	34.96
30-07-2019 04:16:58	42.38	2.175.99	3.50	34.97
30-07-2019 04:16:59	42.39	2.174.85	3.50	34.96
30-07-2019 04:17:00	42.41	2.173.85	3.50	34.96
30-07-2019 04:17:00	42.43	2.172.95	3.51	34.96
30-07-2019 04:17:02	42.37	2.171.90	3.51	34.96
30-07-2019 04:17:03	42.38	2.170.86	3.51	34.96
30-07-2019 04:17:04	42.38	2.169.85	3.51	34.96
30-07-2019 04:17:05	42.38	2.168.93	3.51	34.96
30-07-2019 04:17:06	42.37	2.167.94	3.51	34.97
30-07-2019 04:17:07	42.33	2.166.98	3.51	34.97
30-07-2019 04:17:07	42.37	2.165.94	3.51	34.97
30-07-2019 04:17:08	42.41	2.164.98	3.52	34.97
30-07-2019 04:17:09	42.39	2.163.96	3.52	34.97
30-07-2019 04:17:11	42.37	2.162.92	3.52	34.97
30-07-2019 04:17:12	42.37	2.161.84	3.52	34.97
30-07-2019 04:17:13	42.33	2.160.95	3.53	34.97
30-07-2019 04:17:13	42.36	2.159.84	3.53	34.97
30-07-2019 04:17:14	42.39	2.158.95	3.54	34.96
30-07-2019 04:17:15	42.42	2.157.97	3.53	34.97
30-07-2019 04:17:15	42.37	2.156.85	3.54	34.97
30-07-2019 04:17:16	42.39	2.155.98	3.54	34.97
30-07-2019 04:17:17	42.41	2.154.92	3.54	34.97
30-07-2019 04:17:19	42.39	2.153.95	3.54	34.97
30-07-2019 04:17:20	42.41	2.152.90	3.54	34.97
30-07-2019 04:17:21	42.37	2.151.90	3.55	34.96
30-07-2019 04:17:22	42.43	2.150.92	3.55	34.98
30-07-2019 04:17:23	42.39	2.149.96	3.56	34.97
30-07-2019 04:17:24	42.36	2.148.83	3.56	34.97
30-07-2019 04:17:24	42.40	2.147.99	3.56	34.97
30-07-2019 04:17:25	42.45	2.146.89	3.56	34.97
30-07-2019 04:17:26	42.41	2.145.96	3.57	34.96
30-07-2019 04:17:27	42.41	2.144.91	3.56	34.97
30-07-2019 04:17:28	42.38	2.143.91	3.57	34.97
30-07-2019 04:17:28	42.41	2.142.90	3.57	34.97
30-07-2019 04:17:29	42.43	2.141.99	3.58	34.97
30-07-2019 04:17:31	42.42	2.140.98	3.59	34.96
30-07-2019 04:17:32	42.44	2.139.87	3.59	34.97
30-07-2019 04:17:33	42.38	2.138.94	3.59	34.97
30-07-2019 04:17:34	42.41	2.137.90	3.59	34.97
30-07-2019 04:17:35	42.49	2.136.89	3.59	34.97
30-07-2019 04:17:36	42.43	2.135.89	3.60	34.97
30-07-2019 04:17:37	42.40	2.134.90	3.60	34.97
30-07-2019 04:17:38	42.45	2.133.77	3.60	34.97
30-07-2019 04:17:38	42.43	2.132.89	3.60	34.97
30-07-2019 04:17:39	42.49	2.132.00	3.60	34.97
30-07-2019 04:17:39	42.51	2.130.81	3.61	34.97
30-07-2019 04:17:40	42.54	2.129.81	3.61	34.97
30-07-2019 04:17:41	42.50	2.128.90	3.61	34.97
30-07-2019 04:17:44	42.43	2.127.98	3.61	34.97
30-07-2019 04:17:45	42.48	2.126.99	3.61	34.97
30-07-2019 04:17:46	42.49	2.125.94	3.61	34.97
30-07-2019 04:17:47	42.43	2.124.97	3.61	34.97
30-07-2019 04:17:47	42.41	2.123.84	3.62	34.97
30-07-2019 04:17:48	42.41	2.122.89	3.62	34.97
30-07-2019 04:17:49	42.41	2.121.95	3.62	34.97
30-07-2019 04:17:50	42.42	2.120.76	3.62	34.97
30-07-2019 04:17:50	42.43	2.119.82	3.62	34.97
30-07-2019 04:17:51	42.48	2.118.89	3.62	34.97
30-07-2019 04:17:51	42.50	2.117.94	3.62	34.97
30-07-2019 04:17:53	42.46	2.117.00	3.62	34.97
30-07-2019 04:17:55	42.45	2.115.93	3.63	34.97
30-07-2019 04:17:56	42.44	2.114.86	3.63	34.97
30-07-2019 04:17:57	42.41	2.113.93	3.63	34.97
30-07-2019 04:17:58	42.42	2.112.87	3.63	34.97
30-07-2019 04:17:59	42.49	2.111.83	3.63	34.97
30-07-2019 04:17:59	42.46	2.110.98	3.63	34.96
30-07-2019 04:18:00	42.49	2.109.85	3.63	34.97
30-07-2019 04:18:01	42.43	2.108.90	3.63	34.97
30-07-2019 04:18:01	42.47	2.107.94	3.63	34.97
30-07-2019 04:18:02	42.42	2.106.91	3.63	34.97
30-07-2019 04:18:03	42.48	2.105.84	3.64	34.97
30-07-2019 04:18:06	42.44	2.104.94	3.64	34.97
30-07-2019 04:18:07	42.44	2.103.97	3.64	34.97
30-07-2019 04:18:08	42.41	2.102.86	3.64	34.97
30-07-2019 04:18:08	42.45	2.101.90	3.65	34.96
30-07-2019 04:18:09	42.45	2.100.93	3.65	34.96
30-07-2019 04:18:09	42.50	2.099.94	3.65	34.96
30-07-2019 04:18:10	42.62	2.098.97	3.65	34.97
30-07-2019 04:18:11	42.51	2.097.86	3.65	34.97
30-07-2019 04:18:12	42.53	2.096.93	3.65	34.97
30-07-2019 04:18:15	42.47	2.095.96	3.65	34.97
30-07-2019 04:18:15	42.51	2.094.85	3.65	34.97
30-07-2019 04:18:16	42.55	2.093.98	3.66	34.97
30-07-2019 04:18:16	42.60	2.092.83	3.65	34.97
30-07-2019 04:18:17	42.49	2.091.95	3.65	34.97
30-07-2019 04:18:17	42.57	2.090.96	3.66	34.97
30-07-2019 04:18:18	42.57	2.089.87	3.66	34.98
30-07-2019 04:18:19	42.51	2.089.00	3.67	34.97
30-07-2019 04:18:22	42.48	2.087.94	3.67	34.97
30-07-2019 04:18:23	42.47	2.086.92	3.68	34.97
30-07-2019 04:18:23	42.49	2.085.94	3.68	34.96
30-07-2019 04:18:24	42.49	2.084.93	3.68	34.96
30-07-2019 04:18:25	42.50	2.083.98	3.67	34.97
30-07-2019 04:18:26	42.51	2.082.90	3.67	34.97
30-07-2019 04:18:27	42.51	2.081.97	3.67	34.97
30-07-2019 04:18:28	42.51	2.080.95	3.67	34.96
30-07-2019 04:18:29	42.51	2.079.90	3.67	34.97
30-07-2019 04:18:29	42.54	2.078.97	3.67	34.97
30-07-2019 04:18:30	42.47	2.077.98	3.67	34.96
30-07-2019 04:18:31	42.51	2.076.99	3.67	34.97
30-07-2019 04:18:32	42.50	2.075.89	3.67	34.97
30-07-2019 04:18:33	42.49	2.074.94	3.68	34.97
30-07-2019 04:18:34	42.51	2.073.97	3.68	34.97
30-07-2019 04:18:35	42.48	2.072.94	3.68	34.97
30-07-2019 04:18:36	42.51	2.071.93	3.69	34.97
30-07-2019 04:18:37	42.49	2.071.00	3.69	34.97
30-07-2019 04:18:38	42.49	2.069.98	3.69	34.97
30-07-2019 04:18:39	42.49	2.069.00	3.69	34.97
30-07-2019 04:18:40	42.54	2.067.97	3.69	34.97
30-07-2019 04:18:41	42.48	2.066.99	3.69	34.97
30-07-2019 04:18:42	42.48	2.066.00	3.69	34.96
30-07-2019 04:18:43	42.58	2.064.85	3.69	34.97
30-07-2019 04:18:44	42.51	2.063.99	3.69	34.96
30-07-2019 04:18:45	42.51	2.062.95	3.70	34.96
30-07-2019 04:18:46	42.49	2.061.95	3.70	34.96
30-07-2019 04:18:47	42.52	2.060.76	3.70	34.97
30-07-2019 04:18:47	42.48	2.059.95	3.70	34.97
30-07-2019 04:18:48	42.47	2.058.95	3.70	34.97
30-07-2019 04:18:49	42.58	2.057.88	3.70	34.97
30-07-2019 04:18:50	42.54	2.056.94	3.70	34.97
30-07-2019 04:18:53	42.52	2.055.96	3.71	34.97
30-07-2019 04:18:54	42.53	2.054.79	3.71	34.97
30-07-2019 04:18:54	42.48	2.053.91	3.71	34.96
30-07-2019 04:18:55	42.59	2.052.73	3.71	34.97
30-07-2019 04:18:55	42.74	2.051.87	3.71	34.97
30-07-2019 04:18:56	42.66	2.050.84	3.71	34.97
30-07-2019 04:18:57	42.60	2.049.90	3.71	34.97
30-07-2019 04:18:57	42.57	2.049.00	3.71	34.97
30-07-2019 04:18:59	42.54	2.047.94	3.71	34.96
30-07-2019 04:19:00	42.53	2.046.93	3.71	34.97
30-07-2019 04:19:01	42.55	2.045.96	3.71	34.97
30-07-2019 04:19:01	42.53	2.044.95	3.71	34.97
30-07-2019 04:19:02	42.58	2.043.98	3.72	34.97
30-07-2019 04:19:03	42.54	2.042.93	3.71	34.97
30-07-2019 04:19:05	42.51	2.043.04	3.72	34.96
30-07-2019 04:19:06	42.54	2.042.90	3.71	34.96
30-07-2019 04:19:07	42.49	2.041.99	3.71	34.97
30-07-2019 04:19:07	42.51	2.040.82	3.72	34.97
30-07-2019 04:19:08	42.64	2.039.98	3.72	34.97
30-07-2019 04:19:08	43.02	2.038.85	3.72	34.97
30-07-2019 04:19:09	43.08	2.037.70	3.72	34.97
30-07-2019 04:19:09	43.01	2.036.92	3.72	34.97
30-07-2019 04:19:09	43.13	2.035.82	3.72	34.97
30-07-2019 04:19:10	42.98	2.034.88	3.72	34.97
30-07-2019 04:19:10	42.93	2.033.90	3.72	34.97
30-07-2019 04:19:11	42.68	2.032.97	3.72	34.97
30-07-2019 04:19:12	42.60	2.033.03	3.72	34.96
30-07-2019 04:19:15	42.56	2.032.93	3.73	34.96
30-07-2019 04:19:16	42.48	2.031.97	3.73	34.97
30-07-2019 04:19:16	42.58	2.030.87	3.73	34.97
30-07-2019 04:19:17	42.57	2.029.82	3.73	34.96
30-07-2019 04:19:17	42.63	2.028.87	3.73	34.97
30-07-2019 04:19:18	42.58	2.027.81	3.73	34.97
30-07-2019 04:19:19	42.54	2.026.89	3.73	34.97
30-07-2019 04:19:20	42.56	2.025.77	3.74	34.98
30-07-2019 04:19:20	42.56	2.024.91	3.74	34.97
30-07-2019 04:19:21	42.62	2.023.96	3.75	34.97
30-07-2019 04:19:22	42.60	2.022.91	3.75	34.97
30-07-2019 04:19:23	42.56	2.021.96	3.75	34.97
30-07-2019 04:19:26	42.58	2.020.92	3.76	34.97
30-07-2019 04:19:27	42.61	2.019.86	3.76	34.97
30-07-2019 04:19:28	42.57	2.018.89	3.76	34.97
30-07-2019 04:19:28	42.67	2.017.94	3.76	34.97
30-07-2019 04:19:29	42.57	2.017.00	3.77	34.97
30-07-2019 04:19:29	42.62	2.015.85	3.76	34.97
30-07-2019 04:19:30	42.60	2.014.87	3.77	34.97
30-07-2019 04:19:31	42.58	2.014.00	3.77	34.97
30-07-2019 04:19:33	42.56	2.012.94	3.77	34.97
30-07-2019 04:19:34	42.55	2.011.86	3.77	34.96
30-07-2019 04:19:34	42.56	2.011.00	3.77	34.96
30-07-2019 04:19:35	42.61	2.009.88	3.77	34.97
30-07-2019 04:19:36	42.65	2.008.83	3.78	34.97
30-07-2019 04:19:36	42.59	2.007.92	3.78	34.97
30-07-2019 04:19:38	42.56	2.006.97	3.78	34.97
30-07-2019 04:19:39	42.56	2.007.01	3.78	34.96
30-07-2019 04:19:39	42.56	2.006.97	3.78	34.97
30-07-2019 04:19:41	42.58	2.005.87	3.78	34.96
30-07-2019 04:19:41	42.60	2.004.95	3.78	34.96
30-07-2019 04:19:42	42.63	2.003.77	3.78	34.97
30-07-2019 04:19:42	42.60	2.002.90	3.78	34.97
30-07-2019 04:19:43	42.61	2.001.80	3.78	34.97
30-07-2019 04:19:44	42.60	2.000.94	3.78	34.97
30-07-2019 04:19:45	42.56	1.999.88	3.79	34.96
30-07-2019 04:19:45	42.58	1.999.00	3.79	34.96
30-07-2019 04:19:46	42.56	1.997.82	3.79	34.96
30-07-2019 04:19:47	42.55	1.996.86	3.79	34.97
30-07-2019 04:19:48	42.55	1.995.98	3.79	34.96
30-07-2019 04:19:51	42.53	1.995.00	3.78	34.97
30-07-2019 04:19:52	42.53	1.993.95	3.79	34.96
30-07-2019 04:19:53	42.56	1.992.99	3.79	34.96
30-07-2019 04:19:53	42.55	1.991.79	3.79	34.96
30-07-2019 04:19:54	42.62	1.990.79	3.79	34.96
30-07-2019 04:19:54	42.54	1.989.85	3.79	34.96
30-07-2019 04:19:55	42.54	1.988.94	3.79	34.97
30-07-2019 04:19:56	42.51	1.987.88	3.79	34.97
30-07-2019 04:19:57	42.50	1.986.94	3.80	34.96
30-07-2019 04:19:58	42.49	1.985.93	3.80	34.97
30-07-2019 04:19:59	42.48	1.985.00	3.80	34.96
30-07-2019 04:19:59	42.47	1.983.99	3.80	34.97
30-07-2019 04:20:00	42.49	1.982.95	3.80	34.96
30-07-2019 04:20:02	42.49	1.983.01	3.81	34.96
30-07-2019 04:20:03	42.45	1.982.91	3.80	34.97
30-07-2019 04:20:04	42.44	1.981.82	3.80	34.96
30-07-2019 04:20:04	42.54	1.980.95	3.80	34.97
30-07-2019 04:20:05	42.48	1.979.82	3.80	34.97
30-07-2019 04:20:05	42.49	1.978.92	3.81	34.96
30-07-2019 04:20:06	42.59	1.977.87	3.81	34.96
30-07-2019 04:20:06	42.51	1.976.95	3.81	34.96
30-07-2019 04:20:07	42.49	1.975.87	3.81	34.97
30-07-2019 04:20:09	42.45	1.974.93	3.80	34.96
30-07-2019 04:20:10	42.44	1.973.90	3.81	34.97
30-07-2019 04:20:11	42.45	1.972.91	3.81	34.97
30-07-2019 04:20:11	42.45	1.971.95	3.81	34.97
30-07-2019 04:20:12	42.44	1.970.94	3.81	34.96
30-07-2019 04:20:14	42.42	1.969.97	3.81	34.97
30-07-2019 04:20:16	42.41	1.968.97	3.81	34.96
30-07-2019 04:20:16	42.50	1.968.00	3.81	34.96
30-07-2019 04:20:17	42.49	1.966.94	3.81	34.96
30-07-2019 04:20:18	42.52	1.965.71	3.81	34.96
30-07-2019 04:20:18	42.58	1.964.83	3.81	34.97
30-07-2019 04:20:18	42.56	1.963.98	3.81	34.97
30-07-2019 04:20:19	42.52	1.962.98	3.81	34.96
30-07-2019 04:20:22	42.42	1.961.81	3.81	34.96
30-07-2019 04:20:23	42.46	1.960.94	3.81	34.96
30-07-2019 04:20:24	42.49	1.959.98	3.81	34.96
30-07-2019 04:20:24	42.48	1.958.85	3.81	34.96
30-07-2019 04:20:25	42.46	1.957.88	3.81	34.96
30-07-2019 04:20:26	42.44	1.956.94	3.81	34.96
30-07-2019 04:20:27	42.41	1.955.98	3.81	34.96
30-07-2019 04:20:28	42.41	1.954.98	3.81	34.96
30-07-2019 04:20:29	42.39	1.953.90	3.82	34.97
30-07-2019 04:20:30	42.39	1.952.83	3.82	34.96
30-07-2019 04:20:30	42.40	1.951.81	3.82	34.97
30-07-2019 04:20:31	42.51	1.950.85	3.82	34.96
30-07-2019 04:20:32	42.42	1.950.00	3.82	34.96
30-07-2019 04:20:33	42.38	1.948.89	3.82	34.96
30-07-2019 04:20:34	42.38	1.949.00	3.82	34.96
30-07-2019 04:20:35	42.36	1.948.96	3.82	34.96
30-07-2019 04:20:36	42.36	1.947.90	3.82	34.96
30-07-2019 04:20:37	42.46	1.946.97	3.82	34.96
30-07-2019 04:20:37	42.42	1.945.95	3.82	34.96
30-07-2019 04:20:38	42.53	1.944.97	3.82	34.96
30-07-2019 04:20:38	42.41	1.943.86	3.82	34.97
30-07-2019 04:20:39	42.41	1.942.94	3.82	34.96
30-07-2019 04:20:40	42.35	1.941.94	3.82	34.95
30-07-2019 04:20:41	42.33	1.940.98	3.82	34.96
30-07-2019 04:20:42	42.35	1.939.98	3.82	34.96
30-07-2019 04:20:43	42.34	1.938.96	3.83	34.96
30-07-2019 04:20:44	42.28	1.937.90	3.83	34.96
30-07-2019 04:20:45	42.46	1.936.93	3.83	34.97
30-07-2019 04:20:45	42.36	1.935.84	3.83	34.97
30-07-2019 04:20:46	42.32	1.934.92	3.83	34.96
30-07-2019 04:20:49	42.30	1.933.95	3.83	34.97
30-07-2019 04:20:50	42.31	1.932.86	3.83	34.97
30-07-2019 04:20:51	42.30	1.931.91	3.84	34.96
30-07-2019 04:20:52	42.29	1.930.87	3.84	34.96
30-07-2019 04:20:52	42.29	1.930.00	3.84	34.96
30-07-2019 04:20:53	42.32	1.928.93	3.84	34.96
30-07-2019 04:20:54	42.31	1.927.90	3.84	34.96
30-07-2019 04:20:54	42.30	1.926.88	3.84	34.96
30-07-2019 04:20:55	42.29	1.925.96	3.84	34.96
30-07-2019 04:20:57	42.29	1.924.98	3.84	34.96
30-07-2019 04:20:58	42.31	1.923.91	3.85	34.96
30-07-2019 04:20:58	42.30	1.922.95	3.84	34.96
30-07-2019 04:21:00	42.27	1.921.92	3.85	34.96
30-07-2019 04:21:01	42.25	1.920.99	3.85	34.96
30-07-2019 04:21:03	42.28	1.919.97	3.85	34.96
30-07-2019 04:21:04	42.26	1.918.97	3.85	34.97
30-07-2019 04:21:04	42.30	1.917.93	3.85	34.96
30-07-2019 04:21:05	42.28	1.916.93	3.85	34.97
30-07-2019 04:21:05	42.33	1.915.95	3.85	34.96
30-07-2019 04:21:06	42.27	1.914.82	3.85	34.96
30-07-2019 04:21:07	42.29	1.913.96	3.85	34.96
30-07-2019 04:21:08	42.25	1.912.94	3.86	34.96
30-07-2019 04:21:09	42.22	1.911.95	3.85	34.96
30-07-2019 04:21:11	42.20	1.910.91	3.86	34.96
30-07-2019 04:21:12	42.24	1.909.88	3.86	34.96
30-07-2019 04:21:12	42.21	1.908.91	3.86	34.96
30-07-2019 04:21:13	42.23	1.907.91	3.86	34.96
30-07-2019 04:21:14	42.21	1.906.97	3.86	34.96
30-07-2019 04:21:15	42.19	1.906.00	3.87	34.95
30-07-2019 04:21:17	42.21	1.905.00	3.86	34.96
30-07-2019 04:21:18	42.20	1.903.81	3.86	34.96
30-07-2019 04:21:18	42.30	1.902.85	3.87	34.96
30-07-2019 04:21:19	42.39	1.901.97	3.87	34.96
30-07-2019 04:21:19	42.36	1.900.83	3.87	34.96
30-07-2019 04:21:20	42.35	1.899.80	3.87	34.96
30-07-2019 04:21:20	42.31	1.898.96	3.87	34.96
30-07-2019 04:21:21	42.24	1.897.94	3.87	34.96
30-07-2019 04:21:25	42.15	1.896.98	3.87	34.95
30-07-2019 04:21:26	42.22	1.895.79	3.87	34.96
30-07-2019 04:21:27	42.14	1.894.82	3.87	34.96
30-07-2019 04:21:27	42.11	1.893.97	3.88	34.96
30-07-2019 04:21:28	42.27	1.892.86	3.87	34.96
30-07-2019 04:21:28	42.24	1.891.77	3.87	34.96
30-07-2019 04:21:29	42.28	1.890.99	3.87	34.96
30-07-2019 04:21:29	42.33	1.889.92	3.87	34.96
30-07-2019 04:21:30	42.25	1.888.95	3.88	34.95
30-07-2019 04:21:31	42.17	1.887.87	3.88	34.96
30-07-2019 04:21:32	42.16	1.886.96	3.88	34.95
30-07-2019 04:21:34	42.14	1.885.98	3.88	34.95
30-07-2019 04:21:36	42.13	1.884.93	3.88	34.96
30-07-2019 04:21:37	42.12	1.883.94	3.88	34.95
30-07-2019 04:21:37	42.19	1.882.91	3.88	34.96
30-07-2019 04:21:38	42.16	1.881.98	3.88	34.96
30-07-2019 04:21:39	42.18	1.881.00	3.88	34.95
30-07-2019 04:21:40	42.14	1.879.98	3.88	34.95
30-07-2019 04:21:41	42.14	1.878.89	3.88	34.95
30-07-2019 04:21:41	42.08	1.877.86	3.89	34.95
30-07-2019 04:21:42	42.12	1.876.92	3.89	34.95
30-07-2019 04:21:43	42.11	1.875.91	3.89	34.95
30-07-2019 04:21:43	42.12	1.874.92	3.89	34.96
30-07-2019 04:21:44	42.12	1.873.99	3.89	34.95
30-07-2019 04:21:47	42.09	1.872.94	3.89	34.95
30-07-2019 04:21:48	42.05	1.871.92	3.89	34.95
30-07-2019 04:21:49	42.03	1.870.75	3.89	34.95
30-07-2019 04:21:49	42.10	1.869.76	3.89	34.96
30-07-2019 04:21:50	42.15	1.868.80	3.89	34.95
30-07-2019 04:21:51	42.14	1.867.94	3.89	34.95
30-07-2019 04:21:52	42.09	1.866.87	3.90	34.95
30-07-2019 04:21:52	42.07	1.865.99	3.90	34.95
30-07-2019 04:21:53	42.06	1.864.92	3.90	34.96
30-07-2019 04:21:54	42.06	1.863.98	3.90	34.96
30-07-2019 04:21:56	42.03	1.862.95	3.91	34.96
30-07-2019 04:21:57	42.05	1.861.92	3.91	34.95
30-07-2019 04:21:58	42.06	1.860.79	3.91	34.95
30-07-2019 04:21:58	42.05	1.859.98	3.91	34.95
30-07-2019 04:21:59	42.04	1.858.95	3.91	34.95
30-07-2019 04:22:00	42.05	1.857.92	3.91	34.95
30-07-2019 04:22:01	42.04	1.856.89	3.91	34.95
30-07-2019 04:22:02	42.02	1.855.95	3.91	34.95
30-07-2019 04:22:04	42.01	1.854.90	3.91	34.95
30-07-2019 04:22:04	42.01	1.854.00	3.91	34.95
30-07-2019 04:22:05	41.96	1.852.88	3.91	34.95
30-07-2019 04:22:06	41.96	1.851.96	3.91	34.95
30-07-2019 04:22:07	41.98	1.850.87	3.91	34.95
30-07-2019 04:22:08	41.98	1.849.94	3.92	34.95
30-07-2019 04:22:09	41.98	1.848.92	3.92	34.95
30-07-2019 04:22:10	41.96	1.847.88	3.92	34.95
30-07-2019 04:22:10	41.94	1.846.91	3.91	34.95
30-07-2019 04:22:11	41.92	1.845.85	3.92	34.95
30-07-2019 04:22:12	41.96	1.844.87	3.92	34.95
30-07-2019 04:22:13	41.96	1.843.96	3.92	34.95
30-07-2019 04:22:15	41.92	1.842.93	3.92	34.95
30-07-2019 04:22:16	41.91	1.841.95	3.92	34.95
30-07-2019 04:22:17	41.95	1.840.89	3.92	34.95
30-07-2019 04:22:18	41.89	1.839.97	3.92	34.95
30-07-2019 04:22:18	41.84	1.838.82	3.92	34.95
30-07-2019 04:22:19	41.84	1.837.87	3.92	34.95
30-07-2019 04:22:19	41.88	1.836.86	3.93	34.95
30-07-2019 04:22:20	41.88	1.835.94	3.93	34.95
30-07-2019 04:22:21	41.90	1.834.86	3.93	34.95
30-07-2019 04:22:21	41.90	1.833.98	3.93	34.94
30-07-2019 04:22:23	41.85	1.832.99	3.93	34.94
30-07-2019 04:22:25	41.82	1.831.99	3.94	34.95
30-07-2019 04:22:26	41.78	1.830.79	3.94	34.95
30-07-2019 04:22:26	41.76	1.829.77	3.94	34.95
30-07-2019 04:22:27	41.82	1.828.96	3.94	34.94
30-07-2019 04:22:28	41.82	1.827.92	3.94	34.95
30-07-2019 04:22:29	41.80	1.826.89	3.94	34.94
30-07-2019 04:22:30	41.77	1.825.99	3.94	34.94
30-07-2019 04:22:31	41.77	1.824.93	3.94	34.94
30-07-2019 04:22:32	41.74	1.823.91	3.95	34.94
30-07-2019 04:22:33	41.70	1.822.74	3.95	34.94
30-07-2019 04:22:33	41.78	1.821.85	3.95	34.94
30-07-2019 04:22:34	41.70	1.820.85	3.95	34.95
30-07-2019 04:22:34	41.75	1.819.94	3.95	34.94
30-07-2019 04:22:35	41.76	1.818.90	3.95	34.94
30-07-2019 04:22:37	41.71	1.817.98	3.95	34.94
30-07-2019 04:22:38	41.68	1.816.98	3.95	34.94
30-07-2019 04:22:40	41.66	1.815.99	3.95	34.94
30-07-2019 04:22:41	41.70	1.814.86	3.95	34.94
30-07-2019 04:22:42	41.63	1.813.94	3.95	34.94
30-07-2019 04:22:42	41.70	1.812.79	3.95	34.95
30-07-2019 04:22:43	41.64	1.811.86	3.95	34.94
30-07-2019 04:22:43	41.63	1.810.97	3.95	34.95
30-07-2019 04:22:44	41.62	1.809.91	3.96	34.94
30-07-2019 04:22:44	41.67	1.808.91	3.96	34.94
30-07-2019 04:22:45	41.65	1.807.98	3.96	34.94
30-07-2019 04:22:47	41.63	1.806.98	3.96	34.94
30-07-2019 04:22:48	41.61	1.805.97	3.96	34.94
30-07-2019 04:22:49	41.59	1.804.87	3.96	34.94
30-07-2019 04:22:50	41.60	1.803.87	3.96	34.94
30-07-2019 04:22:51	41.59	1.802.96	3.97	34.94
30-07-2019 04:22:51	41.59	1.801.93	3.97	34.94
30-07-2019 04:22:53	41.60	1.800.90	3.97	34.94
30-07-2019 04:22:54	41.62	1.799.96	3.96	34.94
30-07-2019 04:22:55	41.55	1.798.84	3.97	34.94
30-07-2019 04:22:55	41.54	1.797.98	3.97	34.94
30-07-2019 04:22:56	41.64	1.796.93	3.97	34.94
30-07-2019 04:22:57	41.56	1.795.99	3.97	34.94
30-07-2019 04:22:58	41.55	1.794.90	3.97	34.94
30-07-2019 04:22:59	41.52	1.793.96	3.97	34.94
30-07-2019 04:23:00	41.47	1.792.82	3.97	34.93
30-07-2019 04:23:00	41.57	1.791.85	3.97	34.94
30-07-2019 04:23:01	41.52	1.790.79	3.97	34.93
30-07-2019 04:23:01	41.50	1.789.81	3.97	34.93
30-07-2019 04:23:02	41.51	1.788.98	3.97	34.93
30-07-2019 04:23:03	41.48	1.787.96	3.97	34.93
30-07-2019 04:23:06	41.48	1.786.88	3.97	34.94
30-07-2019 04:23:07	41.43	1.785.85	3.97	34.93
30-07-2019 04:23:08	41.39	1.784.91	3.97	34.93
30-07-2019 04:23:08	41.41	1.783.81	3.97	34.93
30-07-2019 04:23:09	41.36	1.783.00	3.97	34.93
30-07-2019 04:23:09	41.45	1.781.80	3.98	34.93
30-07-2019 04:23:10	41.44	1.780.87	3.97	34.93
30-07-2019 04:23:11	41.38	1.779.89	3.97	34.93
30-07-2019 04:23:12	41.38	1.778.96	3.97	34.93
30-07-2019 04:23:13	41.37	1.777.94	3.97	34.93
30-07-2019 04:23:14	41.35	1.776.90	3.97	34.93
30-07-2019 04:23:14	41.33	1.775.89	3.97	34.93
30-07-2019 04:23:15	41.36	1.774.93	3.98	34.93
30-07-2019 04:23:16	41.33	1.773.96	3.98	34.93
30-07-2019 04:23:18	41.30	1.772.96	3.98	34.93
30-07-2019 04:23:19	41.28	1.772.00	3.98	34.93
30-07-2019 04:23:20	41.29	1.770.95	3.98	34.92
30-07-2019 04:23:21	41.24	1.769.97	3.98	34.92
30-07-2019 04:23:22	41.22	1.768.98	3.98	34.93
30-07-2019 04:23:23	41.17	1.767.98	3.99	34.92
30-07-2019 04:23:23	41.30	1.766.88	3.99	34.92
30-07-2019 04:23:24	41.24	1.765.78	3.99	34.92
30-07-2019 04:23:24	41.18	1.764.93	3.98	34.93
30-07-2019 04:23:25	41.16	1.763.78	3.99	34.93
30-07-2019 04:23:25	41.29	1.762.96	3.99	34.93
30-07-2019 04:23:26	41.22	1.761.91	3.99	34.93
30-07-2019 04:23:30	41.10	1.760.87	4.00	34.92
30-07-2019 04:23:30	41.05	1.759.82	4.00	34.92
30-07-2019 04:23:31	41.08	1.758.91	4.00	34.92
30-07-2019 04:23:31	41.29	1.757.77	4.00	34.91
30-07-2019 04:23:32	41.16	1.756.79	4.00	34.91
30-07-2019 04:23:32	41.12	1.756.00	3.99	34.91
30-07-2019 04:23:34	40.98	1.755.00	3.99	34.91
30-07-2019 04:23:35	40.98	1.753.98	3.99	34.92
