time	oxygen	pressure	temperature	salinity
30-07-2019 04:24:54	39.969,00	1666.82	4.021,00	34.892,00
30-07-2019 04:24:55	39.944,00	1.665.971,00	4.018,00	34.895,00
30-07-2019 04:24:56	39.972,00	1.664.895,00	4.02	34.891,00
30-07-2019 04:24:56	39.923,00	1.663.954,00	4.017,00	34.888,00
30-07-2019 04:24:57	39.979,00	1.662.826,00	4.017,00	34.888,00
30-07-2019 04:24:58	39.923,00	1.661.877,00	4.015,00	34.893,00
30-07-2019 04:24:59	39.93	1.660.907,00	4.016,00	34.888,00
30-07-2019 04:25:00	39.916,00	1.659.969,00	4.016,00	34.889,00
30-07-2019 04:25:01	39.902,00	1.658.985,00	4.017,00	34.883,00
30-07-2019 04:25:02	39.884,00	1.657.926,00	4.016,00	34.885,00
30-07-2019 04:25:03	39.852,00	1.656.997,00	4.013,00	34.888,00
30-07-2019 04:25:04	39.849,00	1.655.963,00	4.011,00	34.891,00
30-07-2019 04:25:05	39.859,00	1.654.921,00	4.014,00	34.888,00
30-07-2019 04:25:06	39.831,00	1.653.953,00	4.015,00	34.881,00
30-07-2019 04:25:07	39.831,00	1.652.886,00	4.013,00	34.886,00
30-07-2019 04:25:08	39.877,00	1.651.966,00	4.013,00	34.884,00
30-07-2019 04:25:08	39.781,00	1.650.804,00	4.01	34.89
30-07-2019 04:25:09	39.799,00	1.649.922,00	4.012,00	34.886,00
30-07-2019 04:25:10	39.799,00	1.648.931,00	4.011,00	34.888,00
30-07-2019 04:25:11	39.789,00	1.647.919,00	4.01	34.889,00
30-07-2019 04:25:12	39.774,00	1.646.889,00	4.013,00	34.886,00
30-07-2019 04:25:13	39.792,00	1.645.971,00	4.013,00	34.887,00
30-07-2019 04:25:14	39.76	1.644.937,00	4.014,00	34.882,00
30-07-2019 04:25:15	39.771,00	1.643.971,00	4.014,00	34.882,00
30-07-2019 04:25:16	39.75	1.642.947,00	4.013,00	34.881,00
30-07-2019 04:25:17	39.732,00	1.641.997,00	4.013,00	34.882,00
30-07-2019 04:25:19	39.721,00	1.640.897,00	4.011,00	34.877,00
30-07-2019 04:25:20	39.665,00	1.639.976,00	4.01	34.872,00
30-07-2019 04:25:20	39.683,00	1.638.889,00	4.007,00	34.871,00
30-07-2019 04:25:21	39.743,00	1.637.901,00	4.002,00	34.872,00
30-07-2019 04:25:21	39.707,00	1.636.895,00	4.002,00	34.87
30-07-2019 04:25:22	39.725,00	1.635.956,00	3.999,00	34.867,00
30-07-2019 04:25:23	39.683,00	1.634.906,00	3.996,00	34.868,00
30-07-2019 04:25:24	39.658,00	1.633.866,00	3.994,00	34.864,00
30-07-2019 04:25:25	39.637,00	1.632.892,00	3.993,00	34.865,00
30-07-2019 04:25:26	39.616,00	1.631.959,00	3.991,00	34.858,00
30-07-2019 04:25:28	39.57	1.630.985,00	3.984,00	34.866,00
30-07-2019 04:25:29	39.517,00	1.629.962,00	3.983,00	34.861,00
30-07-2019 04:25:30	39.495,00	1.628.884,00	3.98	34.864,00
30-07-2019 04:25:31	39.495,00	1.627.871,00	3.98	34.865,00
30-07-2019 04:25:32	39.492,00	1.626.854,00	3.98	34.863,00
30-07-2019 04:25:32	39.52	1625.76	3.979,00	34.862,00
30-07-2019 04:25:33	39.584,00	1.624.903,00	3.981,00	34.858,00
30-07-2019 04:25:33	39.605,00	1.623.831,00	3.981,00	34.861,00
30-07-2019 04:25:34	39.548,00	1.622.878,00	3.978,00	34.865,00
30-07-2019 04:25:35	39.471,00	1.621.901,00	3.978,00	34.863,00
30-07-2019 04:25:36	39.4	1.620.961,00	3.981,00	34.862,00
30-07-2019 04:25:38	39.347,00	1.619.943,00	3.975,00	34.867,00
30-07-2019 04:25:39	39.337,00	1.618.955,00	3.98	34.862,00
30-07-2019 04:25:40	39.315,00	1.617.958,00	3.978,00	34.862,00
30-07-2019 04:25:41	39.28	1.616.946,00	3.979,00	34.862,00
30-07-2019 04:25:43	39.262,00	1.615.883,00	3.981,00	34.863,00
30-07-2019 04:25:43	39.262,00	1.614.951,00	3.982,00	34.862,00
30-07-2019 04:25:44	39.241,00	1.613.772,00	3.982,00	34.858,00
30-07-2019 04:25:45	39.333,00	1.612.779,00	3.983,00	34.86
30-07-2019 04:25:45	39.34	1.611.956,00	3.982,00	34.861,00
30-07-2019 04:25:46	39.319,00	1.610.883,00	3.981,00	34.86
30-07-2019 04:25:47	39.252,00	1.609.947,00	3.98	34.86
30-07-2019 04:25:47	39.217,00	1.608.906,00	3.981,00	34.852,00
30-07-2019 04:25:48	39.195,00	1.607.878,00	3.98	34.851,00
30-07-2019 04:25:50	39.171,00	1.606.911,00	3.98	34.859,00
30-07-2019 04:25:51	39.146,00	1.605.907,00	3.981,00	34.849,00
30-07-2019 04:25:53	39.128,00	1.604.942,00	3.976,00	34.857,00
30-07-2019 04:25:55	39.1	1.603.907,00	3.975,00	34.858,00
30-07-2019 04:25:55	39.075,00	1.602.902,00	3.976,00	34.855,00
30-07-2019 04:25:56	39.139,00	1.601.983,00	3.976,00	34.854,00
30-07-2019 04:25:57	39.181,00	1.600.959,00	3.975,00	34.85
30-07-2019 04:25:57	39.16	1.599.898,00	3.975,00	34.851,00
30-07-2019 04:25:58	39.104,00	1.598.849,00	3.974,00	34.853,00
30-07-2019 04:25:58	39.082,00	1.597.896,00	3.973,00	34.856,00
30-07-2019 04:25:59	39.065,00	1.596.805,00	3.977,00	34.853,00
30-07-2019 04:26:00	39.029,00	1.595.928,00	3.973,00	34.855,00
30-07-2019 04:26:03	38.991,00	1.594.939,00	3.975,00	34.853,00
30-07-2019 04:26:04	39.008,00	1.593.841,00	3.975,00	34.852,00
30-07-2019 04:26:04	39.022,00	1.592.767,00	3.975,00	34.855,00
30-07-2019 04:26:05	38.966,00	1591.91	3.973,00	34.855,00
30-07-2019 04:26:06	38.969,00	1.590.928,00	3.975,00	34.853,00
30-07-2019 04:26:08	38.973,00	1.589.976,00	3.977,00	34.851,00
30-07-2019 04:26:09	38.945,00	1.588.867,00	3.976,00	34.858,00
30-07-2019 04:26:09	38.987,00	1.587.998,00	3.981,00	34.867,00
30-07-2019 04:26:10	38.994,00	1.586.877,00	3.987,00	34.864,00
30-07-2019 04:26:11	38.994,00	1.585.826,00	3.995,00	34.863,00
30-07-2019 04:26:11	38.969,00	1.584.898,00	3.996,00	34.858,00
30-07-2019 04:26:13	38.955,00	1.583.942,00	3.999,00	34.853,00
30-07-2019 04:26:14	38.948,00	1.582.972,00	3.995,00	34.845,00
30-07-2019 04:26:15	38.962,00	1.581.968,00	3.994,00	34.845,00
30-07-2019 04:26:16	38.927,00	1.580.952,00	3.991,00	34.841,00
30-07-2019 04:26:17	38.923,00	1.579.887,00	3.987,00	34.841,00
30-07-2019 04:26:18	38.938,00	1.578.879,00	3.983,00	34.846,00
30-07-2019 04:26:19	38.902,00	1.577.978,00	3.985,00	34.847,00
30-07-2019 04:26:21	38.888,00	1.576.946,00	3.983,00	34.845,00
30-07-2019 04:26:22	38.846,00	1.575.889,00	3.983,00	34.843,00
30-07-2019 04:26:22	38.835,00	1.574.962,00	3.983,00	34.843,00
30-07-2019 04:26:23	38.902,00	1.573.935,00	3.984,00	34.838,00
30-07-2019 04:26:24	38.955,00	1.572.982,00	3.981,00	34.842,00
30-07-2019 04:26:24	38.923,00	1.571.977,00	3.977,00	34.846,00
30-07-2019 04:26:26	38.835,00	1.570.939,00	3.979,00	34.838,00
30-07-2019 04:26:27	38.793,00	1.569.879,00	3.978,00	34.839,00
30-07-2019 04:26:28	38.75	1.568.876,00	3.977,00	34.846,00
30-07-2019 04:26:29	38.786,00	1.567.867,00	3.977,00	34.841,00
30-07-2019 04:26:29	38.803,00	1.566.956,00	3.977,00	34.842,00
30-07-2019 04:26:31	38.786,00	1.565.994,00	3.977,00	34.842,00
30-07-2019 04:26:33	38.747,00	1.564.966,00	3.977,00	34.843,00
30-07-2019 04:26:34	38.715,00	1.563.959,00	3.975,00	34.843,00
30-07-2019 04:26:35	38.765,00	1.562.915,00	3.977,00	34.841,00
30-07-2019 04:26:35	38.733,00	1.561.911,00	3.976,00	34.845,00
30-07-2019 04:26:36	38.74	1.560.963,00	3.979,00	34.854,00
30-07-2019 04:26:36	38.772,00	1.559.825,00	3.983,00	34.848,00
30-07-2019 04:26:37	38.726,00	1.558.869,00	3.985,00	34.847,00
30-07-2019 04:26:38	38.74	1.557.992,00	3.984,00	34.848,00
30-07-2019 04:26:40	38.712,00	1.556.946,00	3.986,00	34.851,00
30-07-2019 04:26:42	38.705,00	1.555.972,00	3.995,00	34.845,00
30-07-2019 04:26:43	38.694,00	1.554.884,00	3.998,00	34.861,00
30-07-2019 04:26:44	38.68	1.553.807,00	4.009,00	34.859,00
30-07-2019 04:26:45	38.708,00	1.552.785,00	4.017,00	34.854,00
30-07-2019 04:26:45	38.708,00	1.551.926,00	4.02	34.853,00
30-07-2019 04:26:46	38.701,00	1.550.809,00	4.023,00	34.844,00
30-07-2019 04:26:47	38.705,00	1.549.941,00	4.024,00	34.843,00
30-07-2019 04:26:48	38.705,00	1548.96	4.021,00	34.849,00
30-07-2019 04:26:49	38.698,00	1.547.914,00	4.025,00	34.843,00
30-07-2019 04:26:51	38.676,00	1.546.944,00	4.028,00	34.855,00
30-07-2019 04:26:52	38.694,00	1.545.946,00	4.037,00	34.853,00
30-07-2019 04:26:53	38.708,00	1.544.906,00	4.043,00	34.849,00
30-07-2019 04:26:54	38.701,00	1.543.924,00	4.049,00	34.846,00
30-07-2019 04:26:55	38.68	1.542.916,00	4.05	34.85
30-07-2019 04:26:56	38.669,00	1.541.978,00	4.049,00	34.852,00
30-07-2019 04:26:57	38.662,00	1.540.995,00	4.056,00	34.845,00
30-07-2019 04:26:58	38.683,00	1.539.976,00	4.054,00	34.85
30-07-2019 04:26:59	38.655,00	1.538.812,00	4.054,00	34.848,00
30-07-2019 04:27:00	38.62	1.537.868,00	4.056,00	34.846,00
30-07-2019 04:27:00	38.638,00	1.536.858,00	4.053,00	34.845,00
30-07-2019 04:27:01	38.673,00	1.535.872,00	4.052,00	34.842,00
30-07-2019 04:27:02	38.648,00	1.534.928,00	4.05	34.838,00
30-07-2019 04:27:03	38.648,00	1.533.949,00	4.046,00	34.838,00
30-07-2019 04:27:06	38.62	1.532.983,00	4.042,00	34.838,00
30-07-2019 04:27:07	38.609,00	1531.99	4.042,00	34.838,00
30-07-2019 04:27:08	38.592,00	1530.8	4.043,00	34.84
30-07-2019 04:27:08	38.577,00	1.529.825,00	4.042,00	34.839,00
30-07-2019 04:27:09	38.585,00	1.528.966,00	4.041,00	34.838,00
30-07-2019 04:27:10	38.62	1.527.956,00	4.041,00	34.839,00
30-07-2019 04:27:11	38.563,00	1.526.959,00	4.039,00	34.839,00
30-07-2019 04:27:12	38.563,00	1.525.829,00	4.039,00	34.835,00
30-07-2019 04:27:13	38.539,00	1.524.835,00	4.032,00	34.833,00
30-07-2019 04:27:14	38.535,00	1.523.816,00	4.029,00	34.828,00
30-07-2019 04:27:15	38.546,00	1.522.936,00	4.023,00	34.816,00
30-07-2019 04:27:17	38.507,00	1521.96	4.008,00	34.825,00
30-07-2019 04:27:19	38.472,00	1.520.991,00	4,00	34.824,00
30-07-2019 04:27:20	38.493,00	1.519.933,00	4,00	34.825,00
30-07-2019 04:27:21	38.447,00	1.518.955,00	3.995,00	34.826,00
30-07-2019 04:27:22	38.415,00	1.517.823,00	3.997,00	34.815,00
30-07-2019 04:27:22	38.426,00	1.516.885,00	3.994,00	34.821,00
30-07-2019 04:27:22	38.528,00	1.515.951,00	3.988,00	34.818,00
30-07-2019 04:27:23	38.44	1.514.827,00	3.985,00	34.808,00
30-07-2019 04:27:24	38.401,00	1.513.898,00	3.981,00	34.81
30-07-2019 04:27:24	38.426,00	1.512.989,00	3.978,00	34.811,00
30-07-2019 04:27:28	38.348,00	1.511.982,00	3.969,00	34.816,00
30-07-2019 04:27:30	38.32	1510.88	3.967,00	34.817,00
30-07-2019 04:27:30	38.327,00	1.509.865,00	3.966,00	34.818,00
30-07-2019 04:27:31	38.277,00	1.508.844,00	3.967,00	34.815,00
30-07-2019 04:27:32	38.256,00	1.507.979,00	3.968,00	34.803,00
30-07-2019 04:27:32	38.263,00	1.506.956,00	3.965,00	34.802,00
30-07-2019 04:27:33	38.26	1.505.859,00	3.958,00	34.81
30-07-2019 04:27:34	38.246,00	1.504.984,00	3.959,00	34.812,00
30-07-2019 04:27:35	38.228,00	1.503.883,00	3.957,00	34.81
30-07-2019 04:27:36	38.214,00	1.502.891,00	3.956,00	34.811,00
30-07-2019 04:27:37	38.235,00	1.501.959,00	3.956,00	34.802,00
30-07-2019 04:27:38	38.189,00	1.500.978,00	3.945,00	34.807,00
30-07-2019 04:27:41	38.161,00	1499.95	3.943,00	34.81
30-07-2019 04:27:42	38.147,00	1.498.894,00	3.941,00	34.81
30-07-2019 04:27:43	38.108,00	1.497.998,00	3.943,00	34.811,00
30-07-2019 04:27:44	38.115,00	1.496.991,00	3.943,00	34.809,00
30-07-2019 04:27:45	38.087,00	1.495.794,00	3.944,00	34.811,00
30-07-2019 04:27:45	38.058,00	1.494.946,00	3.949,00	34.804,00
30-07-2019 04:27:46	38.108,00	1.493.986,00	3.944,00	34.809,00
30-07-2019 04:27:47	38.069,00	1.492.811,00	3.942,00	34.807,00
30-07-2019 04:27:47	38.094,00	1.491.913,00	3.942,00	34.805,00
30-07-2019 04:27:48	38.097,00	1.490.943,00	3.938,00	34.805,00
30-07-2019 04:27:51	38.02	1.489.898,00	3.937,00	34.805,00
30-07-2019 04:27:53	38.009,00	1.488.892,00	3.941,00	34.799,00
30-07-2019 04:27:54	37.977,00	1.487.906,00	3.938,00	34.802,00
30-07-2019 04:27:55	37.995,00	1.486.857,00	3.939,00	34.802,00
30-07-2019 04:27:56	37.967,00	1.485.868,00	3.939,00	34.8
30-07-2019 04:27:56	37.942,00	1.484.824,00	3.937,00	34.805,00
30-07-2019 04:27:57	37.931,00	1.483.858,00	3.938,00	34.802,00
30-07-2019 04:27:57	38.03	1.482.952,00	3.937,00	34.803,00
30-07-2019 04:27:58	37.974,00	1.481.874,00	3.937,00	34.797,00
30-07-2019 04:27:59	37.935,00	1.480.993,00	3.935,00	34.799,00
30-07-2019 04:28:01	37.921,00	1479.95	3.937,00	34.796,00
30-07-2019 04:28:02	37.91	1.478.997,00	3.935,00	34.798,00
30-07-2019 04:28:04	37.921,00	1.477.996,00	3.934,00	34.8
30-07-2019 04:28:05	37.889,00	1.476.981,00	3.936,00	34.789,00
30-07-2019 04:28:06	37.854,00	1.475.999,00	3.93	34.793,00
30-07-2019 04:28:08	37.868,00	1.474.859,00	3.927,00	34.792,00
30-07-2019 04:28:09	37.787,00	1.473.866,00	3.927,00	34.79
30-07-2019 04:28:10	37.769,00	1.472.815,00	3.922,00	34.787,00
30-07-2019 04:28:10	37.815,00	1.471.943,00	3.922,00	34.801,00
30-07-2019 04:28:11	37.78	1.470.785,00	3.924,00	34.802,00
30-07-2019 04:28:11	37.854,00	1.469.941,00	3.925,00	34.778,00
30-07-2019 04:28:12	37.84	1.468.913,00	3.919,00	34.78
30-07-2019 04:28:13	37.825,00	1.467.868,00	3.916,00	34.784,00
30-07-2019 04:28:15	37.79	1.466.941,00	3.916,00	34.782,00
30-07-2019 04:28:16	37.765,00	1.465.969,00	3.913,00	34.783,00
30-07-2019 04:28:18	37.744,00	1.464.957,00	3.908,00	34.786,00
30-07-2019 04:28:20	37.723,00	1463.94	3.907,00	34.79
30-07-2019 04:28:21	37.734,00	1.462.933,00	3.914,00	34.788,00
30-07-2019 04:28:22	37.674,00	1.461.867,00	3.919,00	34.8
30-07-2019 04:28:22	37.624,00	1.460.815,00	3.923,00	34.789,00
30-07-2019 04:28:23	37.783,00	1.459.962,00	3.924,00	34.798,00
30-07-2019 04:28:23	37.78	1.458.841,00	3.93	34.799,00
30-07-2019 04:28:24	37.73	1457.95	3.934,00	34.791,00
30-07-2019 04:28:24	37.811,00	1.456.979,00	3.936,00	34.782,00
30-07-2019 04:28:25	37.73	1455.91	3.934,00	34.78
30-07-2019 04:28:26	37.702,00	1.454.951,00	3.933,00	34.772,00
30-07-2019 04:28:30	37.674,00	1.453.884,00	3.921,00	34.778,00
30-07-2019 04:28:31	37.61	1.452.947,00	3.918,00	34.775,00
30-07-2019 04:28:32	37.631,00	1.451.908,00	3.918,00	34.773,00
30-07-2019 04:28:33	37.617,00	1.450.951,00	3.909,00	34.769,00
30-07-2019 04:28:34	37.614,00	1.449.879,00	3.901,00	34.768,00
30-07-2019 04:28:35	37.614,00	1.448.976,00	3.902,00	34.768,00
30-07-2019 04:28:35	37.564,00	1.447.853,00	3.899,00	34.767,00
30-07-2019 04:28:36	37.557,00	1.446.817,00	3.899,00	34.767,00
30-07-2019 04:28:36	37.642,00	1.445.963,00	3.897,00	34.767,00
30-07-2019 04:28:37	37.575,00	1.444.941,00	3.899,00	34.766,00
30-07-2019 04:28:38	37.656,00	1.443.839,00	3.897,00	34.771,00
30-07-2019 04:28:38	37.603,00	1.442.898,00	3.899,00	34.767,00
30-07-2019 04:28:43	37.511,00	1.441.805,00	3.901,00	34.763,00
30-07-2019 04:28:43	37.494,00	1.440.964,00	3.898,00	34.762,00
30-07-2019 04:28:44	37.511,00	1.439.827,00	3.895,00	34.761,00
30-07-2019 04:28:44	37.515,00	1.438.897,00	3.896,00	34.76
30-07-2019 04:28:45	37.483,00	1.437.986,00	3.891,00	34.766,00
30-07-2019 04:28:45	37.55	1.436.956,00	3.895,00	34.758,00
30-07-2019 04:28:46	37.539,00	1.435.887,00	3.89	34.754,00
30-07-2019 04:28:47	37.465,00	1.434.953,00	3.882,00	34.746,00
30-07-2019 04:28:49	37.451,00	1.433.903,00	3.874,00	34.755,00
30-07-2019 04:28:50	37.426,00	1.432.953,00	3.872,00	34.751,00
30-07-2019 04:28:51	37.405,00	1431.95	3.865,00	34.754,00
30-07-2019 04:28:53	37.356,00	1.430.928,00	3.865,00	34.754,00
30-07-2019 04:28:54	37.437,00	1.429.978,00	3.862,00	34.758,00
30-07-2019 04:28:55	37.328,00	1428.92	3.863,00	34.748,00
30-07-2019 04:28:56	37.303,00	1.427.952,00	3.862,00	34.742,00
30-07-2019 04:28:56	37.328,00	1.426.893,00	3.854,00	34.747,00
30-07-2019 04:28:57	37.303,00	1.425.896,00	3.856,00	34.745,00
30-07-2019 04:28:58	37.317,00	1.424.924,00	3.853,00	34.749,00
30-07-2019 04:29:01	37.253,00	1.423.952,00	3.848,00	34.752,00
30-07-2019 04:29:02	37.268,00	1.422.858,00	3.852,00	34.748,00
30-07-2019 04:29:03	37.268,00	1.421.953,00	3.849,00	34.752,00
30-07-2019 04:29:03	37.211,00	1.420.976,00	3.851,00	34.743,00
30-07-2019 04:29:04	37.246,00	1.419.889,00	3.848,00	34.74
30-07-2019 04:29:05	37.204,00	1.418.989,00	3.844,00	34.745,00
30-07-2019 04:29:07	37.183,00	1.417.962,00	3.841,00	34.746,00
30-07-2019 04:29:08	37.169,00	1.416.947,00	3.837,00	34.746,00
30-07-2019 04:29:09	37.137,00	1.415.845,00	3.838,00	34.743,00
30-07-2019 04:29:10	37.144,00	1.414.983,00	3.841,00	34.74
30-07-2019 04:29:10	37.162,00	1.413.976,00	3.836,00	34.741,00
30-07-2019 04:29:11	37.137,00	1.412.976,00	3.831,00	34.742,00
30-07-2019 04:29:13	37.116,00	1.411.938,00	3.829,00	34.733,00
30-07-2019 04:29:14	37.091,00	1.410.984,00	3.824,00	34.73
30-07-2019 04:29:16	37.102,00	1409.98	3.823,00	34.731,00
30-07-2019 04:29:17	37.07	1.408.913,00	3.826,00	34.729,00
30-07-2019 04:29:18	37.084,00	1.407.876,00	3.825,00	34.728,00
30-07-2019 04:29:19	37.052,00	1.406.803,00	3.824,00	34.727,00
30-07-2019 04:29:19	37.038,00	1.405.905,00	3.823,00	34.728,00
30-07-2019 04:29:20	37.035,00	1.404.855,00	3.821,00	34.731,00
30-07-2019 04:29:21	37.042,00	1.403.982,00	3.82	34.733,00
30-07-2019 04:29:21	37.042,00	1.402.886,00	3.821,00	34.723,00
30-07-2019 04:29:22	37.006,00	1.401.797,00	3.817,00	34.727,00
30-07-2019 04:29:23	36.989,00	1.400.925,00	3.819,00	34.73
30-07-2019 04:29:24	37.013,00	1.399.927,00	3.822,00	34.725,00
30-07-2019 04:29:26	36.971,00	1.400.014,00	3.82	34.727,00
30-07-2019 04:29:28	36.95	1.399.893,00	3.821,00	34.729,00
30-07-2019 04:29:29	36.95	1.398.981,00	3.822,00	34.724,00
30-07-2019 04:29:29	36.907,00	1.397.804,00	3.821,00	34.725,00
30-07-2019 04:29:30	36.876,00	1.396.884,00	3.819,00	34.73
30-07-2019 04:29:30	37.01	1.395.895,00	3.82	34.727,00
30-07-2019 04:29:31	37.296,00	1.394.864,00	3.821,00	34.724,00
30-07-2019 04:29:31	37.038,00	1.393.741,00	3.82	34.724,00
30-07-2019 04:29:32	37.126,00	1.392.705,00	3.82	34.722,00
30-07-2019 04:29:32	37.13	1.391.985,00	3.82	34.708,00
30-07-2019 04:29:33	37.211,00	1.390.802,00	3.815,00	34.704,00
30-07-2019 04:29:33	37.095,00	1.389.891,00	3.811,00	34.704,00
30-07-2019 04:29:34	36.953,00	1.388.978,00	3.8	34.7
30-07-2019 04:29:35	36.932,00	1.389.018,00	3.799,00	34.708,00
30-07-2019 04:29:38	36.83	1.388.925,00	3.791,00	34.704,00
30-07-2019 04:29:40	36.823,00	1.387.912,00	3.786,00	34.706,00
30-07-2019 04:29:40	36.784,00	1.386.883,00	3.785,00	34.702,00
30-07-2019 04:29:41	36.766,00	1.385.831,00	3.782,00	34.701,00
30-07-2019 04:29:41	36.883,00	1.384.836,00	3.78	34.704,00
30-07-2019 04:29:42	36.784,00	1383.85	3.779,00	34.701,00
30-07-2019 04:29:42	36.914,00	1.382.805,00	3.777,00	34.687,00
30-07-2019 04:29:43	37.116,00	1381.8	3.772,00	34.69
30-07-2019 04:29:43	37.077,00	1.380.835,00	3.77	34.69
30-07-2019 04:29:44	37.056,00	1.379.767,00	3.768,00	34.693,00
30-07-2019 04:29:44	36.967,00	1.378.931,00	3.763,00	34.694,00
30-07-2019 04:29:45	36.801,00	1.377.985,00	3.764,00	34.698,00
30-07-2019 04:29:46	36.77	1378.02	3.761,00	34.699,00
30-07-2019 04:29:49	36.72	1.377.826,00	3.762,00	34.696,00
30-07-2019 04:29:50	36.703,00	1.376.801,00	3.761,00	34.697,00
30-07-2019 04:29:50	36.66	1.375.896,00	3.762,00	34.697,00
30-07-2019 04:29:51	36.71	1.374.925,00	3.762,00	34.695,00
30-07-2019 04:29:51	36.71	1373.91	3.76	34.693,00
30-07-2019 04:29:52	36.66	1.372.952,00	3.759,00	34.692,00
30-07-2019 04:29:53	36.621,00	1.371.997,00	3.756,00	34.684,00
30-07-2019 04:29:55	36.607,00	1.370.865,00	3.749,00	34.684,00
30-07-2019 04:29:56	36.636,00	1.369.891,00	3.749,00	34.683,00
30-07-2019 04:29:56	36.568,00	1.368.878,00	3.748,00	34.684,00
30-07-2019 04:29:57	36.65	1.367.939,00	3.746,00	34.684,00
30-07-2019 04:29:58	36.59	1.366.819,00	3.745,00	34.686,00
30-07-2019 04:29:58	36.614,00	1.365.984,00	3.741,00	34.688,00
30-07-2019 04:29:59	36.597,00	1.364.985,00	3.743,00	34.682,00
30-07-2019 04:30:02	36.561,00	1.363.908,00	3.73	34.675,00
30-07-2019 04:30:03	36.519,00	1.362.852,00	3.729,00	34.674,00
30-07-2019 04:30:04	36.519,00	1.361.843,00	3.723,00	34.683,00
30-07-2019 04:30:04	36.583,00	1.360.804,00	3.725,00	34.677,00
30-07-2019 04:30:05	36.59	1359.75	3.722,00	34.678,00
30-07-2019 04:30:05	36.551,00	1358.83	3.721,00	34.677,00
30-07-2019 04:30:06	36.547,00	1357.9	3.72	34.679,00
30-07-2019 04:30:09	36.53	1.356.986,00	3.719,00	34.68
30-07-2019 04:30:10	36.498,00	1.355.895,00	3.72	34.677,00
30-07-2019 04:30:10	36.498,00	1354.99	3.719,00	34.679,00
30-07-2019 04:30:11	36.523,00	1.353.975,00	3.717,00	34.679,00
30-07-2019 04:30:12	36.607,00	1.352.833,00	3.72	34.674,00
30-07-2019 04:30:12	36.597,00	1.351.935,00	3.721,00	34.674,00
30-07-2019 04:30:13	36.537,00	1.350.884,00	3.718,00	34.677,00
30-07-2019 04:30:13	36.576,00	1349.9	3.717,00	34.679,00
30-07-2019 04:30:15	36.494,00	1348.93	3.719,00	34.675,00
30-07-2019 04:30:17	36.47	1.347.993,00	3.717,00	34.675,00
30-07-2019 04:30:18	36.48	1.346.948,00	3.715,00	34.675,00
30-07-2019 04:30:18	36.473,00	1.345.949,00	3.712,00	34.67
30-07-2019 04:30:19	36.477,00	1344.95	3.71	34.67
30-07-2019 04:30:21	36.47	1.343.918,00	3.707,00	34.671,00
30-07-2019 04:30:22	36.477,00	1.342.928,00	3.708,00	34.666,00
30-07-2019 04:30:23	36.441,00	1.341.956,00	3.703,00	34.665,00
30-07-2019 04:30:24	36.515,00	1340.9	3.703,00	34.66
30-07-2019 04:30:24	36.455,00	1.339.957,00	3.7	34.659,00
30-07-2019 04:30:25	36.448,00	1.338.825,00	3.697,00	34.661,00
30-07-2019 04:30:25	36.459,00	1.337.899,00	3.699,00	34.657,00
30-07-2019 04:30:26	36.572,00	1.336.795,00	3.695,00	34.652,00
30-07-2019 04:30:26	36.48	1.335.905,00	3.693,00	34.654,00
30-07-2019 04:30:27	36.455,00	1334.95	3.69	34.656,00
30-07-2019 04:30:29	36.431,00	1.335.047,00	3.687,00	34.659,00
30-07-2019 04:30:30	36.413,00	1.334.968,00	3.685,00	34.661,00
30-07-2019 04:30:31	36.42	1.333.843,00	3.687,00	34.657,00
30-07-2019 04:30:32	36.388,00	1.332.974,00	3.686,00	34.656,00
30-07-2019 04:30:33	36.445,00	1331.84	3.683,00	34.66
30-07-2019 04:30:33	36.463,00	1.330.852,00	3.685,00	34.656,00
30-07-2019 04:30:34	36.392,00	1.329.988,00	3.686,00	34.653,00
30-07-2019 04:30:35	36.434,00	1.328.975,00	3.685,00	34.65
30-07-2019 04:30:35	36.388,00	1.327.884,00	3.683,00	34.65
30-07-2019 04:30:36	36.364,00	1.326.976,00	3.682,00	34.652,00
30-07-2019 04:30:37	36.353,00	1.325.829,00	3.679,00	34.655,00
30-07-2019 04:30:38	36.36	1.324.985,00	3.678,00	34.659,00
30-07-2019 04:30:39	36.36	1.323.934,00	3.687,00	34.65
30-07-2019 04:30:40	36.35	1.322.969,00	3.683,00	34.655,00
30-07-2019 04:30:42	36.342,00	1.321.931,00	3.685,00	34.651,00
30-07-2019 04:30:43	36.335,00	1320.84	3.683,00	34.651,00
30-07-2019 04:30:44	36.328,00	1.319.829,00	3.683,00	34.652,00
30-07-2019 04:30:44	36.328,00	1.318.786,00	3.684,00	34.646,00
30-07-2019 04:30:45	36.346,00	1.317.933,00	3.68	34.646,00
30-07-2019 04:30:46	36.328,00	1.316.997,00	3.68	34.644,00
30-07-2019 04:30:48	36.318,00	1.315.941,00	3.679,00	34.646,00
30-07-2019 04:30:49	36.307,00	1.314.966,00	3.677,00	34.649,00
30-07-2019 04:30:49	36.339,00	1.313.937,00	3.68	34.646,00
30-07-2019 04:30:50	36.339,00	1.312.861,00	3.678,00	34.644,00
30-07-2019 04:30:51	36.293,00	1.311.882,00	3.679,00	34.643,00
30-07-2019 04:30:51	36.342,00	1.310.975,00	3.678,00	34.643,00
30-07-2019 04:30:52	36.335,00	1.309.886,00	3.675,00	34.646,00
30-07-2019 04:30:53	36.3	1.308.855,00	3.675,00	34.642,00
